@relation winequalityN-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.ClassAssigner-Cfirst-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S42

@attribute type {white,red}
@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric

@data
white,-0.461538,-0.586207,-0.386364,0.537118,-0.446809,-0.081081,-0.101248,0.544994,0.067797,-0.5,-0.548387
white,-0.128205,-0.885057,0.045455,-0.938865,-0.503546,-0.153153,-0.417476,-0.47275,-0.576271,-0.477273,0
white,-0.051282,-0.701149,-0.272727,-0.633188,-0.333333,-0.315315,-0.40638,-0.135615,-0.338983,-0.318182,-0.290323
red,-0.051282,-0.195402,-0.318182,-0.860262,-0.248227,-0.90991,-0.966713,-0.006337,0.220339,0.136364,0.129032
white,-0.358974,-0.494253,-0.340909,-0.868996,-0.446809,-0.423423,-0.245492,-0.68948,-0.152542,-0.454545,0.580645
white,-0.102564,-0.448276,0.090909,0.10917,-0.276596,0.009009,0.054092,0.405577,-0.457627,-0.363636,-0.612903
red,-0.051282,0.08046,-0.454545,-0.877729,-0.021277,-0.837838,-0.877947,0.418251,0.237288,0.272727,-0.516129
white,-0.307692,-0.54023,-0.386364,-0.598253,-0.560284,-0.225225,-0.040222,-0.025349,-0.20339,0.068182,-0.548387
white,-0.282051,-0.54023,-0.068182,-0.441048,-0.475177,0.045045,0.042996,0.073511,-0.288136,-0.409091,-0.548387
white,-0.282051,0.103448,-0.5,-0.275109,-0.64539,-0.531532,-0.295423,0.2218,-0.186441,-0.340909,-0.645161
white,0.102564,-0.678161,-0.363636,-0.379913,-0.51773,0.009009,-0.056865,0.050697,-0.322034,-0.25,-0.354839
white,-0.205128,-0.54023,-0.454545,-0.868996,-0.64539,-0.135135,-0.361997,-0.78327,-0.559322,-0.522727,0.677419
white,-0.076923,-0.632184,-0.181818,-0.877729,-0.687943,-0.531532,-0.262136,-0.564005,-0.050847,-0.409091,0.451613
white,-0.25641,-0.586207,0.113636,-0.344978,-0.390071,-0.153153,0.059639,0.073511,-0.20339,-0.409091,-0.516129
white,-0.153846,-0.850575,-0.25,-0.650655,-0.41844,-0.423423,-0.306519,-0.101394,-0.050847,-0.590909,-0.483871
white,-0.205128,-0.494253,-0.25,-0.694323,-0.631206,-0.54955,-0.17337,-0.316857,-0.101695,0.295455,0.387097
red,-0.076923,0.034483,-0.409091,-0.877729,0.304965,-0.72973,-0.633842,0.08872,-0.271186,-0.204545,-0.548387
white,-0.076923,-0.678161,-0.409091,-0.283843,-0.744681,-0.603604,-0.411928,-0.240811,-0.559322,-0.568182,0.096774
red,-0.410256,0.149425,-0.477273,-0.834061,-0.503546,-0.72973,-0.644938,-0.187579,0.254237,-0.022727,0.451613
white,-0.128205,-0.402299,-0.318182,-0.318777,-0.404255,-0.297297,-0.106796,0.324461,0.288136,-0.090909,-0.451613
white,-0.307692,-0.586207,0.681818,0.10917,-0.503546,0.207207,0.209431,0.278834,-0.220339,-0.272727,-0.516129
white,0.025641,-0.563218,-0.25,-0.842795,-0.375887,-0.369369,-0.062413,-0.380228,-0.186441,-0.25,-0.032258
white,-0.230769,-0.54023,-0.227273,-0.39738,-0.631206,-0.405405,-0.051318,0.243346,0.033898,-0.522727,-0.645161
red,0.410256,-0.264368,0.113636,-0.834061,0.078014,-0.333333,-0.245492,0.35488,-0.152542,-0.25,-0.548387
white,-0.410256,-0.448276,-0.25,-0.117904,-0.617021,-0.531532,-0.489598,0.026616,0.050847,-0.318182,-0.290323
white,-0.333333,-0.37931,0.159091,-0.371179,-0.347518,-0.063063,-0.051318,0.002535,-0.322034,-0.477273,-0.483871
white,0.384615,-0.655172,-0.318182,-0.956332,-0.687943,-0.297297,-0.48405,-0.26616,-0.627119,-0.818182,-0.225806
white,-0.025641,-0.770115,-0.363636,-0.432314,-0.546099,-0.495495,-0.423024,0.192649,-0.186441,-0.545455,-0.612903
red,0.179487,0.241379,-0.795455,-0.860262,0.06383,-0.81982,-0.434119,0.17744,-0.271186,0,-0.419355
white,-0.358974,-0.701149,-0.295455,-0.947598,-0.51773,-0.477477,-0.384189,-0.43346,0.305085,0.045455,-0.032258
red,0.358974,-0.402299,-0.045455,-0.895197,-0.304965,-0.855856,-0.933426,-0.136882,-0.220339,-0.25,0.096774
red,1,-0.241379,0.227273,-0.921397,0.219858,-0.621622,-0.805825,0.297845,-0.491525,0.227273,-0.387097
white,-0.333333,-0.54023,0.022727,-0.30131,-0.319149,-0.171171,0.203883,0.195184,-0.254237,-0.340909,-0.645161
white,-0.384615,-0.816092,-0.227273,-0.90393,-0.588652,0.513514,-0.184466,-0.519645,0.033898,0.454545,0.290323
red,-0.179487,0.149425,-0.727273,-0.886463,0.163121,-0.405405,-0.345354,0.076046,0.220339,-0.409091,-0.193548
white,0.153846,-0.724138,0.113636,-0.90393,-0.560284,-0.405405,-0.0957,-0.152091,-0.440678,-0.659091,-0.322581
white,-0.461538,-0.678161,-0.340909,-0.68559,-0.602837,0.225225,-0.234397,-0.362484,-0.305085,0.181818,-0.096774
white,0.128205,-0.724138,0.113636,-0.746725,-0.319149,-0.765766,-0.434119,-0.278834,-0.20339,-0.704545,0.129032
white,-0.205128,-0.471264,-0.227273,-0.406114,-0.29078,-0.369369,-0.067961,0.164766,0.254237,-0.090909,0
white,0.102564,-0.402299,-0.363636,-0.39738,-0.560284,0.243243,0.242718,0.073511,-0.288136,-0.25,-0.419355
white,-0.153846,-0.287356,-0.204545,0.039301,-0.503546,-0.54955,-0.633842,-0.114068,-0.237288,-0.840909,0.16129
white,-0.666667,-0.425287,-0.386364,-0.467249,-0.815603,-0.225225,-0.317614,-0.353612,0.084746,-0.613636,-0.032258
red,-0.538462,0.91954,-1,-0.868996,-0.546099,-0.711712,-0.600555,-0.195184,0.627119,0.159091,0.096774
red,0.282051,0.287356,-0.613636,-0.799127,0.06383,-0.567568,-0.312067,0.403042,-0.135593,-0.272727,-0.483871
red,0.948718,0.195402,0.113636,-0.816594,0.078014,-0.837838,-0.805825,0.557668,-0.271186,-0.068182,-0.193548
red,-0.128205,0.356322,-1,-0.860262,-0.163121,-0.837838,-0.900139,0.076046,0.186441,0.136364,0
white,-0.512821,-0.264368,-0.204545,-0.606987,-0.758865,-0.711712,-0.40638,-0.567807,-0.220339,0.022727,0.419355
white,-0.435897,-0.356322,-0.636364,-0.502183,-0.617021,-0.369369,0.026352,-0.101394,-0.237288,-0.090909,-0.419355
white,-0.358974,-0.287356,-0.5,-0.80786,-0.446809,-0.063063,-0.073509,-0.248416,-0.118644,-0.477273,-0.419355
red,0.102564,0.471264,-0.795455,-0.80786,0.06383,-0.693694,-0.761442,0.557668,0.20339,0.136364,0
red,-0.333333,-0.103448,-0.090909,-0.842795,-0.120567,-0.873874,-0.927878,0.164766,0.423729,0.159091,-0.16129
white,-0.128205,-0.287356,0.431818,-0.091703,-0.503546,-0.027027,-0.167822,0.304183,-0.372881,-0.5,-0.774194
white,-0.282051,-0.471264,-0.159091,-0.510917,-0.390071,-0.783784,-0.12344,0.129278,-0.118644,-0.613636,-0.741935
white,-0.641026,-0.310345,-0.409091,-0.379913,-0.375887,-0.657658,-0.461859,-0.316857,-0.067797,-0.477273,0.354839
red,-0.538462,0.333333,-1,-0.860262,0.106383,-0.963964,-0.972261,-0.154626,0.677966,-0.068182,0.548387
white,-0.25641,-0.402299,-0.022727,-0.912664,-0.546099,-0.495495,-0.400832,-0.61597,-0.135593,-0.5,0.483871
white,-0.282051,-0.448276,-0.5,0.406114,-0.475177,-0.333333,-0.295423,0.367554,-0.152542,0.022727,-0.225806
red,-0.051282,-0.310345,0.295455,-0.851528,0.375887,-0.927928,-0.966713,0.13308,0.084746,-0.25,0.096774
white,0.282051,-0.356322,0,-0.886463,-0.560284,-0.855856,-0.361997,0.038023,-0.20339,-0.409091,-0.387097
white,-0.384615,-0.609195,-0.136364,-0.362445,-0.489362,-0.045045,0.120666,0.091255,-0.237288,-0.454545,-0.645161
white,-0.487179,-0.356322,-0.136364,-0.973799,-0.602837,-0.963964,-0.617198,-0.583016,-0.050847,-0.727273,0.096774
red,-0.128205,-0.287356,-0.272727,-0.895197,-0.205674,-0.405405,-0.700416,0.271229,0.254237,0.272727,-0.387097
red,0.564103,0.517241,-0.363636,-0.825328,-0.021277,-0.63964,-0.606103,0.380228,-0.050847,-0.340909,-0.419355
white,-0.128205,-0.816092,0.113636,-0.938865,-0.602837,-0.531532,-0.456311,-0.329531,-0.135593,-0.204545,-0.16129
white,-0.179487,-0.655172,-0.25,-0.545852,-0.560284,-0.567568,-0.278779,-0,-0.20339,-0.181818,-0.516129
white,-0.307692,-0.609195,-0.386364,0.275109,-0.432624,0.333333,0.170596,0.278834,-0.20339,-0.613636,-0.387097
red,-0.641026,-0.08046,-0.909091,-0.912664,-0.361702,-0.675676,-0.445215,-0.291508,0.389831,-0.090909,0.354839
white,-0.435897,-0.747126,-0.409091,0.030568,-0.446809,-0.117117,-0.217753,0.278834,-0.016949,-0.681818,-0.709677
red,-0.128205,-0.333333,-0.272727,-0.877729,-0.248227,-0.747748,-0.877947,-0.038023,-0.135593,0.159091,0.064516
white,-0.230769,-0.83908,-0.068182,0.074236,-0.503546,0.414414,-0.023578,0.306717,-0.118644,0.272727,-0.290323
white,0.025641,-0.678161,-0.409091,-0.266376,-0.460993,-0.333333,-0.300971,0.253485,-0.101695,-0.295455,-0.290323
white,-0.076923,-0.37931,-0.545455,0.161572,-0.361702,0.117117,0.237171,0.491762,-0.338983,-0.363636,-0.709677
white,-0.102564,-0.655172,-0.159091,-0.886463,-0.546099,-0.099099,-0.117892,-0.532319,-0.084746,-0.590909,0.354839
white,-0.589744,-0.632184,-0.590909,-0.851528,-0.41844,-0.621622,-0.228849,-0.371356,-0.118644,-0.454545,-0.258065
white,-0.358974,-0.287356,-0.454545,-0.449782,-0.148936,-0.855856,-0.384189,-0.101394,-0.271186,-0.704545,-0.290323
white,-0.153846,-0.724138,-0.181818,-0.039301,-0.531915,-0.207207,-0.345354,0.253485,-0.661017,-0.159091,-0.516129
white,-0.435897,-0.195402,-0.227273,-0.388646,-0.489362,-0.567568,-0.378641,-0.352345,-0.474576,-0.659091,-0.032258
white,-0.179487,-0.83908,-0.136364,-0.860262,-0.460993,-0.423423,-0.500693,-0.278834,-0.305085,-0.613636,-0.225806
white,0.205128,-0.747126,0.113636,-0.746725,-0.503546,-0.495495,-0.384189,-0.152091,-0.288136,-0.340909,-0.322581
red,0.333333,0.333333,-0.613636,-0.790393,-0.035461,-0.927928,-0.961165,0.329531,-0.033898,-0.25,-0.225806
white,-0.487179,-0.517241,-0.25,-0.729258,-0.716312,-0.477477,-0.545076,-0.641318,-0.101695,-0.545455,0.387097
white,0.025641,-0.793103,0.136364,-0.938865,-0.489362,-0.387387,-0.256588,-0.583016,-0.254237,-0.590909,0.290323
red,-0.25641,-0.08046,-0.818182,-0.868996,-0.219858,-0.693694,-0.84466,0.065906,0.033898,-0.045455,-0.451613
red,-0.358974,0.37931,-0.977273,-0.729258,0.333333,-0.441441,-0.733703,0.108999,0.338983,0,0.064516
white,0.051282,-0.816092,-0.318182,-0.406114,-0.41844,0.027027,-0.190014,0.141952,-0.322034,-0.659091,-0.516129
white,-0.282051,-0.356322,-0.340909,-0.912664,-0.829787,-0.585586,-0.56172,-0.678074,0.169492,-0.113636,0.419355
red,0.102564,0.494253,-1,-0.834061,0.021277,-0.801802,-0.900139,0.377693,0.118644,-0.454545,-0.483871
white,-0.179487,-0.37931,-0.613636,-0.956332,-0.432624,-0.891892,-0.373093,-0.257288,-0.305085,-0.681818,-0.451613
white,0.538462,-0.609195,0.681818,-0.179039,-0.333333,-0.369369,0.214979,0.342205,-0.423729,-0.522727,-0.354839
white,-0.384615,-0.494253,0.113636,-0.074236,-0.304965,0.207207,0.159501,0.197719,-0.20339,-0.136364,-0.548387
white,-0.487179,-0.678161,-0.340909,-0.938865,-0.617021,-0.567568,-0.656033,-0.804816,-0.118644,-0.704545,0.483871
white,-0.179487,-0.517241,-0.159091,-0.624454,-0.64539,-0.54955,-0.32871,-0.278834,-0.237288,-0.5,-0.096774
white,-0.153846,-0.908046,-0.318182,-0.781659,-0.87234,-0.747748,-0.828017,-0.628644,-0.491525,-0.318182,0.258065
white,-0.384615,0.034483,-0.954545,-0.973799,-0.631206,-0.90991,-0.583911,-0.337136,-0.118644,-0.704545,-0.516129
red,-0.051282,0.011494,-0.636364,-0.886463,0.078014,-0.801802,-0.839112,0.228137,0.118644,-0.090909,-0.516129
white,-0.153846,-0.701149,-0.25,-0.947598,-0.574468,-0.405405,-0.495146,-0.491762,-0.338983,0.204545,0.032258
white,-0.333333,-0.402299,-0.545455,0.248908,-0.276596,-0.351351,-0.134535,0.418251,-0.305085,-0.477273,-0.677419
white,-0.410256,0.195402,-0.727273,-0.895197,-0.41844,-0.81982,-0.61165,-0.294043,0.186441,-0.409091,-0.225806
red,0.538462,-0.034483,-0.227273,-0.851528,0.205674,-0.837838,-0.783634,0.461343,-0.118644,-0.136364,-0.451613
red,-0.538462,0.333333,-1,-0.834061,-0.191489,-0.891892,-0.950069,-0.309252,0.355932,-0.181818,0.580645
white,0.102564,-0.54023,0.113636,-0.965066,-0.560284,-0.441441,-0.212205,-0.17744,-0.305085,-0.568182,-0.354839
white,-0.051282,-0.402299,-0.363636,-0.703057,-0.730496,-0.189189,-0.478502,-0.686946,-0.186441,-0.363636,0.677419
red,0.102564,0.068966,-0.590909,-0.886463,0.007092,-0.783784,-0.839112,0.278834,-0.016949,-0.159091,-0.677419
white,-0.410256,-0.597701,0,0.021834,-0.489362,-0.063063,0.059639,0.215463,-0.118644,-0.272727,-0.516129
white,-0.461538,-0.517241,-0.25,-0.406114,-0.602837,0.027027,0.104022,-0.006337,-0.084746,-0.568182,-0.483871
red,0.076923,0.724138,-0.386364,-0.877729,0.007092,-0.81982,-0.683773,0.192649,-0.033898,-0.409091,-0.419355
white,-0.666667,-0.804598,-0.5,-0.554585,-0.460993,-0.261261,-0.223301,-0.202788,-0.220339,-0.25,-0.387097
red,0.051282,-0.747126,-0.045455,-0.912664,-0.319149,-0.693694,-0.866852,-0.126743,-0.033898,0.068182,0.032258
white,-0.025641,-0.586207,-0.181818,-0.912664,-0.673759,-0.90991,-0.445215,-0.253485,-0.271186,-0.590909,-0.225806
white,-0.333333,-0.816092,-0.045455,-0.965066,-0.617021,-0.495495,-0.40638,-0.532319,-0.220339,-0.318182,-0.032258
red,-0.333333,0.126437,-0.681818,-0.71179,-0.134752,-0.531532,-0.628294,0.214195,0.016949,-0.409091,-0.612903
red,0.076923,-0.149425,-0.477273,-0.860262,0.205674,-0.72973,-0.872399,0.152091,-0.169492,-0.386364,-0.290323
white,0.282051,-0.37931,0.113636,-0.965066,-0.617021,-0.765766,-0.722607,-0.380228,-0.59322,-0.75,-0.193548
white,-0.615385,-0.275862,-0.840909,-0.938865,-0.631206,-0.54955,-0.467406,-0.380228,0.322034,-0.704545,-0.16129
white,-0.153846,-0.448276,-0.340909,-0.703057,-0.588652,-0.423423,-0.090153,-0.046895,-0.067797,-0.045455,-0.290323
white,-0.102564,-0.747126,-0.386364,0.161572,-0.319149,-0.207207,-0.17337,0.3891,-0.627119,-0.568182,-0.741935
white,-0.410256,-0.494253,0.068182,-0.930131,-0.432624,-0.117117,0.004161,-0.291508,-0.20339,-0.477273,-0.516129
white,-0.230769,-0.770115,-0.522727,-0.580786,-0.375887,-0.405405,-0.456311,-0.069708,-0.016949,-0.522727,-0.548387
white,-0.205128,-0.333333,-0.363636,0.152838,-0.687943,-0.405405,-0.273232,-0.025349,-0.355932,-0.659091,0.16129
white,-0.487179,-0.264368,-0.045455,-0.668122,-0.460993,-0.324324,0.325936,-0.164766,-0.101695,-0.204545,-0.483871
white,0.051282,-0.126437,-0.272727,-0.694323,-0.659574,-0.297297,-0.267684,-0.481622,-0.220339,-0.5,0.548387
white,-0.358974,0.413793,0.25,0.074236,-0.333333,0.027027,0.364771,0.387833,-0.033898,-0.386364,-0.774194
white,-0.410256,-0.678161,-0.477273,-0.781659,-0.390071,-0.747748,-0.456311,-0.025349,-0.288136,-0.545455,-0.774194
white,-0.025641,-0.793103,-0.386364,-0.650655,-0.41844,-0.603604,-0.489598,-0.098859,-0.389831,-0.431818,-0.516129
white,-0.153846,-0.218391,-0.545455,-0.80786,-0.588652,-0.513514,-0.428571,-0.674271,-0.135593,-0.431818,0.741935
white,-0.025641,-0.494253,-0.159091,-0.912664,0.106383,-0.531532,-0.051318,-0.07858,-0.372881,-0.363636,-0.419355
red,0,0.436782,-0.772727,-0.825328,0.06383,-0.855856,-0.889043,0.329531,0.135593,-0.386364,-0.451613
red,0.358974,0.37931,-0.75,-0.80786,0.191489,-0.81982,-0.789182,0.491762,0,-0.25,-0.516129
red,0.025641,0.689655,-0.977273,-0.825328,-0.078014,-0.153153,-0.533981,0.153359,0.118644,-0.090909,-0.096774
white,-0.461538,-0.655172,-0.454545,-0.720524,-0.588652,0.081081,-0.190014,-0.457541,0,-0.363636,0.064516
white,-0.205128,-0.770115,-0.136364,-0.344978,-0.432624,-0.225225,-0.056865,0.101394,-0.016949,-0.272727,-0.419355
white,-0.25641,-0.609195,-0.181818,-0.30131,-0.602837,0.117117,0.10957,0.067174,-0.220339,-0.363636,-0.483871
white,-0.205128,-0.356322,-0.363636,0.131004,-0.446809,-0.099099,0.015257,0.357414,-0.525424,-0.136364,-0.516129
white,-0.692308,-0.793103,0.272727,-0.921397,-0.758865,-0.585586,-0.395284,-0.557668,0.288136,-0.613636,-0.096774
white,-0.564103,-0.770115,-0.5,-0.572052,-0.602837,-0.837838,-0.556172,-0.435995,0.254237,-0.5,0.354839
white,-0.25641,-0.747126,-0.272727,-0.729258,-0.546099,-0.54955,-0.61165,-0.414449,-0.694915,-0.204545,-0.193548
white,-0.461538,-0.609195,-0.386364,-0.921397,-0.716312,-0.351351,-0.583911,-0.735108,-0.186441,-0.454545,0.354839
red,-0.076923,0.218391,-0.977273,-0.877729,-0.078014,-0.783784,-0.822469,0.314322,0.288136,-0.022727,-0.419355
white,-0.410256,-0.563218,-0.25,-0.860262,-0.829787,-0.54955,-0.384189,-0.811153,-0.322034,-0.818182,0.451613
white,-0.025641,-0.402299,-0.113636,-0.388646,-0.560284,-0.207207,0.159501,0.190114,-0.338983,-0.295455,-0.612903
red,0.769231,-0.195402,-0.113636,-0.860262,0.375887,-0.873874,-0.855756,0.456274,-0.711864,-0.363636,-0.483871
white,-0.358974,-0.793103,-0.272727,-0.68559,-0.560284,-0.351351,-0.384189,-0.403042,-0.118644,-0.522727,0.064516
white,0.128205,-0.563218,-0.022727,-0.912664,-0.631206,-0.459459,-0.323162,-0.430925,-0.355932,-0.363636,0.387097
white,-0.076923,-0.816092,-0.272727,-0.930131,-0.205674,-0.603604,-0.256588,-0.463878,-0.423729,-0.431818,0.096774
white,-0.282051,-0.586207,-0.386364,-0.021834,-0.446809,-0.513514,-0.411928,0.134347,-0.745763,-0.386364,-0.451613
white,0.076923,-0.563218,0.295455,-0.144105,-0.375887,-0.693694,-0.289875,0.294043,-0.322034,0.045455,-0.677419
white,-0.384615,-0.517241,-0.409091,0.091703,-0.475177,-0.027027,0.098474,0.31052,-0.254237,-0.568182,-0.483871
red,-0.230769,0.218391,-0.909091,-0.921397,-0.319149,-0.927928,-0.977809,0.031686,0.186441,-0.136364,-0.516129
white,-0.384615,-0.356322,-0.272727,-0.703057,-0.617021,-0.225225,-0.522885,-0.714829,-0.186441,-0.363636,0.709677
red,-0.051282,0.310345,-0.590909,-0.441048,0.120567,-0.531532,-0.511789,0.525982,0.118644,0.25,-0.548387
red,0.307692,-0.08046,-0.454545,-0.803493,0.205674,-0.387387,-0.445215,0.405577,-0.355932,-0.295455,-0.612903
white,-0.512821,-0.701149,-0.431818,-0.956332,-0.631206,-0.54955,-0.583911,-0.608365,0,-0.318182,0.096774
red,-0.025641,0.241379,-0.272727,-0.860262,0.035461,-0.891892,-0.733703,0.202788,0.084746,-0.318182,-0.548387
white,-0.384615,-0.517241,-0.340909,-0.563319,-0.475177,-0.387387,-0.04577,-0.237009,-0.101695,-0.340909,-0.182796
white,-0.025641,-0.83908,-0.204545,-0.676856,-0.404255,-0.603604,-0.489598,-0.098859,-0.355932,-0.5,-0.516129
red,0.025641,0.264368,0.090909,-0.90393,0.29078,-0.765766,-0.500693,0.139417,-0.20339,-0.090909,-0.516129
white,-0.25641,-0.816092,-0.159091,-0.938865,-0.617021,-0.207207,-0.339806,-0.679341,-0.20339,-0.340909,0.419355
red,-0.205128,-0.264368,-0.681818,-0.842795,0.078014,-0.63964,-0.811373,0.228137,0.20339,-0.068182,-0.451613
red,0.666667,-0.448276,0.022727,-0.49345,-0.092199,-0.927928,-0.961165,0.329531,-0.135593,0.363636,0.483871
red,0.333333,-0.149425,0.113636,-0.825328,0.06383,-0.63964,-0.617198,0.468948,0.067797,-0.204545,-0.451613
red,0.179487,0.011494,-0.5,-0.816594,0.06383,-0.945946,-0.933426,0.230672,-0.084746,-0.204545,-0.387097
white,-0.076923,-0.448276,-0.386364,-0.930131,-0.432624,-0.333333,-0.073509,-0.209125,-0.474576,-0.318182,-0.580645
white,-0.333333,-0.793103,-0.227273,0.117904,-0.503546,-0.207207,-0.262136,0.319392,-0.423729,-0.522727,-0.645161
white,-0.076923,-0.402299,-0.363636,0.004367,-0.432624,-0.459459,-0.206657,0.224335,-0.152542,-0.386364,-0.258065
white,-0.051282,-0.862069,0.681818,-0.912664,-0.631206,-0.63964,-0.334258,-0.215463,-0.084746,-0.477273,-0.290323
red,0.230769,0.011494,-0.136364,-0.921397,0.234043,-0.927928,-0.933426,0.210393,-0.186441,-0.318182,-0.548387
red,0.692308,-0.54023,0.227273,-0.816594,0.361702,-0.927928,-0.927878,0.481622,-0.101695,-0.068182,-0.516129
white,-0.051282,-0.471264,0.159091,0.240175,-0.574468,0.099099,0.098474,0.405577,-0.423729,-0.136364,-0.516129
white,0.179487,-0.678161,-0.318182,-0.275109,-0.787234,-0.711712,-0.378641,-0.055767,-0.542373,-0.727273,-0.193548
white,-0.179487,-0.517241,-0.159091,-0.912664,-0.631206,-0.405405,-0.334258,-0.560203,-0.084746,-0.431818,0.387097
white,-0.487179,-0.517241,-0.136364,-0.117904,-0.588652,-0.135135,-0.278779,-0.169835,-0.338983,-0.159091,0.032258
white,-0.282051,-0.655172,-0.272727,-0.921397,-0.546099,-0.873874,-0.633842,-0.698352,-0.152542,-0.613636,0.516129
white,-0.025641,-0.471264,-0.409091,-0.90393,-0.092199,-0.297297,-0.162275,-0.152091,-0.355932,-0.454545,-0.419355
red,0.051282,0.068966,-0.863636,-0.703057,0.106383,-0.531532,-0.694868,0.190114,0.084746,0.022727,-0.129032
white,-0.358974,-0.494253,-0.227273,-0.912664,-0.432624,-0.765766,-0.300971,-0.126743,-0.016949,-0.386364,-0.516129
red,-0.384615,-0.172414,-0.113636,-0.834061,-0.035461,-0.90991,-0.955617,0.069708,0.338983,0.068182,-0.032258
white,-0.384615,-0.724138,-0.272727,-0.80786,-0.41844,-0.711712,-0.334258,-0.17744,-0.220339,-0.25,-0.548387
white,-0.538462,-0.908046,-0.25,-0.799127,-0.503546,-0.63964,-0.628294,-0.765526,-0.237288,-0.772727,0.580645
white,-0.128205,-0.793103,-0.363636,0.480349,-0.41844,-0.423423,-0.178918,0.596958,-0.627119,-0.522727,-0.677419
white,0.153846,-0.287356,0.590909,-0.126638,-0.489362,-0.423423,-0.0957,0.329531,-0.372881,-0.204545,-0.548387
white,-0.25641,-0.54023,-0.295455,-0.406114,-0.546099,-0.891892,-0.583911,-0.311787,-0.457627,-0.431818,0.096774
white,-0.153846,-0.586207,-0.568182,-0.336245,-0.404255,-0.063063,0.004161,0.126743,-0.254237,-0.318182,-0.451613
white,-0.358974,-0.264368,-0.454545,-0.606987,-0.617021,-0.243243,-0.306519,-0.397972,-0.118644,-0.5,0.064516
white,-0.358974,-0.563218,-0.477273,-0.799127,-0.460993,-0.783784,-0.478502,-0.17744,-0.050847,-0.522727,-0.419355
red,-0.538462,-0.471264,-0.159091,-0.930131,-0.078014,-0.801802,-0.500693,0.050697,0.016949,-0.181818,-0.612903
red,0.051282,-0.425287,-0.477273,-0.90393,-0.035461,-0.693694,-0.783634,0.158428,-0.033898,-0.022727,-0.580645
white,0.076923,-0.333333,-0.295455,-0.641921,-0.588652,-0.963964,-0.32871,-0.397972,-0.694915,0.136364,0.322581
white,-0.25641,-0.494253,0.022727,-0.126638,-0.673759,-0.009009,0.142857,0.253485,-0.152542,-0.159091,-0.516129
white,-0.615385,-0.264368,-0.431818,-0.71179,-0.687943,-0.207207,-0.312067,-0.542459,0,-0.181818,0.209677
white,-0.384615,-0.609195,0.227273,-0.441048,-0.475177,0.027027,-0.056865,-0.058302,-0.20339,0.090909,-0.225806
white,-0.179487,-0.54023,-0.409091,-0.90393,-0.531915,-0.405405,-0.312067,-0.316857,0.20339,-0.363636,-0.129032
white,0.205128,-0.724138,-0.090909,-0.956332,-0.475177,-0.459459,-0.445215,-0.387833,-0.525424,-0.704545,-0.193548
white,-0.487179,-0.586207,-0.590909,-0.947598,-0.687943,-0.297297,-0.400832,-0.532319,0.186441,-0.590909,-0.032258
white,-0.205128,-0.724138,-0.068182,-0.956332,-0.276596,-0.369369,-0.456311,-0.231939,-0.542373,-0.613636,-0.612903
red,0.102564,0.356322,0.25,-0.895197,0.531915,-0.441441,-0.25104,0.228137,-0.237288,-0.090909,-0.548387
white,-0.487179,-0.747126,-0.431818,-0.10917,-0.531915,-0.423423,-0.345354,0.185044,-0.152542,-0.568182,-0.612903
white,-0.461538,-0.586207,-0.318182,-0.965066,-0.617021,-0.333333,-0.400832,-0.278834,0.457627,-0.409091,-0.548387
white,-0.435897,-0.632184,-0.25,-0.834061,-0.758865,-0.459459,-0.56172,-0.61597,-0.305085,-0.363636,0.064516
white,-0.076923,-0.425287,0,-0.388646,-0.41844,-0.297297,0.226075,0.226869,-0.322034,-0.318182,-0.677419
